pos;name;pais;num;edad
Delantero centro;Raúl Jiménez;México;7;05/05/1991
Delantero centro;Jonah Kusi-Asare;Suecia;18;04/07/2007
Portero;Mads Hermansen;Dinamarca;1;11/07/2000
Portero;Alphonse Areola;Francia;23;27/02/1993
Portero;Lukasz Fabianski ;Polonia;22;18/04/1985
Defensa central;Jean-Clair Todibo;Francia;25;30/12/1999
Defensa central;Maximilian Kilman;Inglaterra;3;23/05/1997
Defensa central;Axel Disasi;Francia;4;11/03/1998
Defensa central;Konstantinos Mavropanos;Grecia;15;11/12/1997
Defensa central;Ezra Mayers;Inglaterra;63;16/01/2007
Lateral izquierdo;El Hadji Malick Diouf;Senegal;12;28/12/2004
Lateral izquierdo;Oliver Scarles;Inglaterra;30;12/12/2005
Lateral derecho;Aaron Wan-Bissaka;RD del Congo;29;26/11/1997
Lateral derecho;Kyle Walker-Peters;Inglaterra;2;13/04/1997
Pivote;Soungoutou Magassa;Francia;27;08/10/2003
Pivote;Tomáš Souček;República Checa;28;27/02/1995
Pivote;Freddie Potts;Inglaterra;32;12/09/2003
Mediocentro;Mateus Fernandes;Portugal;18;10/07/2004
Extremo izquierdo;Crysencio Summerville;Países Bajos;7;30/10/2001
Extremo izquierdo;Keiber Lamadrid;Venezuela;21;18/11/2003
Extremo derecho;Jarrod Bowen ;Inglaterra;20;20/12/1996
Extremo derecho;Adama Traoré;España;17;25/01/1996
Delantero centro;Taty Castellanos;Argentina;11;03/10/1998
Delantero centro;Callum Wilson;Inglaterra;9;27/02/1992
Delantero centro;Pablo ;Brasil;19;02/01/2004
Portero;Robin Roefs ;Países Bajos;22;17/01/2003
Portero;Melker Ellborg;Suecia;31;22/05/2003
Portero;Simon Moore;Inglaterra;21;19/05/1990
Defensa central;Dan Ballard;Irlanda del Norte;5;22/09/1999
Defensa central;Omar Alderete;Paraguay;15;26/12/1996
Defensa central;Luke O'Nien;Inglaterra;13;21/11/1994
Lateral izquierdo;Dennis Cirkin ;Inglaterra;3;06/04/2002
Lateral izquierdo;Reinildo Mandava ;Mozambique;17;21/01/1994
Lateral derecho;Lutsharel Geertruida;Países Bajos;6;18/07/2000
Lateral derecho;Trai Hume;Irlanda del Norte;32;18/03/2002
Lateral derecho;Nordi Mukiele ;Francia;20;01/11/1997
Pivote;Granit Xhaka ;Suiza;34;27/09/1992
Mediocentro;Habib Diarra;Senegal;19;03/01/2004
Mediocentro;Noah Sadiki;RD del Congo;27;17/12/2004
Mediocentro;Enzo Le Fée;Francia;28;03/02/2000
Interior derecho;Abdoullah Ba;Francia;46;31/07/2003
Mediocentro ofensivo;Chris Rigg;Inglaterra;11;18/06/2007
Mediocentro ofensivo;Milan Aleksic;Serbia;30;30/08/2005
Mediocentro ofensivo;Harrison Jones;Inglaterra;50;25/12/2004
Extremo izquierdo;Nilson Angulo;Ecuador;10;19/06/2003
Extremo izquierdo;Romaine Mundle ;Inglaterra;14;24/04/2003
Extremo derecho;Chemsdine Talbi;Marruecos;7;09/05/2005
Extremo derecho;Bertrand Traoré;Burkina Faso;25;06/09/1995
Extremo derecho;Jocelin Ta Bi ;Costa de Marfil;37;09/02/2005
Delantero centro;Brian Brobbey ;Países Bajos;9;01/02/2002
