pos;name;pais1;pais2;num;edad;team_name
Defensa central;Xavier Mbuyamba;Países Bajos;RD del Congo;3;31/12/2001;lask
Lateral izquierdo;George Bello;Estados Unidos;Nigeria;2;22/01/2002;lask
Lateral izquierdo;Emmanuel Michael;Nigeria;;41;16/06/2006;lask
Lateral derecho;Kasper Jørgensen;Dinamarca;;20;07/11/1999;lask
Pivote;Melayro Bogarde;Surinam;Países Bajos;6;28/05/2002;lask
Pivote;Art Smakaj;Kosovo;Croacia;5;04/02/2003;lask
Pivote;Adetunji Rasaq Adeshina;Nigeria;;13;02/12/2004;lask
Mediocentro;Sascha Horvath;Austria;;30;22/08/1996;lask
Mediocentro;Ismaila Coulibaly;Malí;;4;25/12/2000;lask
Mediocentro;Mohamed Sanogo;Malí;;15;02/11/2003;lask
Interior derecho;Florian Flecker;Austria;;29;29/10/1995;lask
Mediocentro ofensivo;Krystof Danek;República Checa;;9;05/01/2003;lask
Mediocentro ofensivo;Christoph Lang;Austria;;27;07/01/2002;lask
Mediocentro ofensivo;Lukas Kacavenda;Croacia;;44;02/03/2003;lask
Mediocentro ofensivo;Armin Haider;Austria;;38;05/09/2005;lask
Delantero centro;Moses Usor;Nigeria;;8;05/02/2002;lask
Delantero centro;Sasa Kalajdzic;Austria;;10;07/07/1997;lask
Delantero centro;Samuel Adeniran;Estados Unidos;Nigeria;7;30/09/1998;lask
Delantero centro;Maximilian Entrup;Austria;;11;25/07/1997;lask
Portero;Niklas Hedl;Austria;;1;17/03/2001;sk_rapid_viena
Portero;Paul Gartler;Austria;;25;10/03/1997;sk_rapid_viena
Portero;Laurenz Orgler;Austria;;50;13/10/2004;sk_rapid_viena
Portero;Benjamin Göschl;Austria;;51;16/11/2005;sk_rapid_viena
Defensa central;Serge-Philippe Raux-Yao;Francia;Costa de Marfil;6;30/05/1999;sk_rapid_viena
Defensa central;Ange Ahoussou;Costa de Marfil;;20;22/12/2003;sk_rapid_viena
Defensa central;Nenad Cvetkovic;Serbia;;55;06/01/1996;sk_rapid_viena
Defensa central;Jean Marcelin;Madagascar;Francia;24;12/02/2000;sk_rapid_viena
Defensa central;Jakob Schöller;Austria;;4;09/12/2005;sk_rapid_viena
Defensa central;Amin-Elias Gröller;Túnez;Austria;47;25/01/2005;sk_rapid_viena
Lateral izquierdo;Jannes Horn;Alemania;;38;06/02/1997;sk_rapid_viena
Lateral izquierdo;Jonas Auer;Austria;;23;05/08/2000;sk_rapid_viena
Lateral derecho;Bendegúz Bolla;Hungría;;77;22/11/1999;sk_rapid_viena
Lateral derecho;Furkan Demir;Turquía;Austria;61;29/11/2004;sk_rapid_viena
Pivote;Martin Ndzie;Camerún;;14;16/01/2003;sk_rapid_viena
Pivote;Lukas Grgic;Austria;;8;17/08/1995;sk_rapid_viena
Pivote;Tobias Børkeeiet;Noruega;;16;18/04/1999;sk_rapid_viena
Mediocentro;Romeo Amane;Costa de Marfil;;29;20/02/2003;sk_rapid_viena
Interior derecho;Louis Schaub;Austria;;21;29/12/1994;sk_rapid_viena
Mediocentro ofensivo;Tobias Gulliksen;Noruega;;17;09/07/2003;sk_rapid_viena
Mediocentro ofensivo;Matthias Seidl;Austria;;18;24/01/2001;sk_rapid_viena
Extremo izquierdo;Petter Nosa Dahl;Noruega;;10;22/10/2003;sk_rapid_viena
Extremo izquierdo;Dominik Weixelbraun;Austria;;41;17/12/2003;sk_rapid_viena
Extremo derecho;Nikolaus Wurmbrand;Austria;;15;05/01/2006;sk_rapid_viena
Extremo derecho;Yusuf Demir;Austria;;22;02/06/2003;sk_rapid_viena
Extremo derecho;Marco Tilio;Australia;Italia;7;23/08/2001;sk_rapid_viena
Extremo derecho;Daniel Nunoo;Ghana;;54;20/08/2006;sk_rapid_viena
Delantero centro;Claudy Mbuyi;Francia;RD del Congo;71;03/06/1999;sk_rapid_viena
Delantero centro;Janis Antiste;Martinica;Francia;90;18/08/2002;sk_rapid_viena
Delantero centro;Ercan Kara;Austria;;9;03/01/1996;sk_rapid_viena
Delantero centro;Andreas Weimann;Austria;;26;05/08/1991;sk_rapid_viena
Portero;Daniil Khudyakov;Rusia;;53;09/01/2004;sk_sturm_graz
Portero;Matteo Bignetti;Austria;;40;06/05/2004;sk_sturm_graz
Portero;Elias Lorenz;Austria;;41;27/03/2006;sk_sturm_graz
Defensa central;Dimitri Lavalée;Bélgica;;24;13/01/1997;sk_sturm_graz
Defensa central;Jeyland Mitchell;Costa Rica;;2;29/09/2004;sk_sturm_graz
Defensa central;Paul Koller;Austria;;30;22/02/2002;sk_sturm_graz
Defensa central;Emanuel Aiwu;Austria;;47;25/12/2000;sk_sturm_graz
Defensa central;Niklas Geyrhofer;Austria;;35;11/02/2000;sk_sturm_graz
Defensa central;Albert Vallci;Austria;;5;02/07/1995;sk_sturm_graz
Lateral izquierdo;Emir Karic;Bosnia y Herzegovina;Austria;17;09/06/1997;sk_sturm_graz
Lateral derecho;Jusuf Gazibegovic;Bosnia y Herzegovina;;22;11/03/2000;sk_sturm_graz
Lateral derecho;Arjan Malic;Bosnia y Herzegovina;Eslovenia;23;28/08/2005;sk_sturm_graz
Pivote;Jon Gorenc Stankovic;Eslovenia;;4;14/01/1996;sk_sturm_graz
Pivote;Ryan Fosso;Camerún;Suiza;80;17/06/2002;sk_sturm_graz
Mediocentro;Luca Weinhandl;Austria;;39;11/01/2009;sk_sturm_graz
Interior derecho;Jacob Peter Hödl;Austria;;43;31/01/2007;sk_sturm_graz
Interior derecho;Stefan Hierländer;Austria;;25;03/02/1991;sk_sturm_graz
Mediocentro ofensivo;Otar Kiteishvili;Georgia;;10;26/03/1996;sk_sturm_graz
Mediocentro ofensivo;Filip Rózga;Polonia;;8;07/08/2006;sk_sturm_graz
Mediocentro ofensivo;Gizo Mamageishvili;Georgia;;15;15/01/2003;sk_sturm_graz
Delantero centro;Leon Grgic;Croacia;Austria;38;22/01/2006;sk_sturm_graz
Delantero centro;Axel Kayombo;Francia;RD del Congo;11;25/02/2006;sk_sturm_graz
Delantero centro;Maurice Malone;Alemania;Estados Unidos;77;17/08/2000;sk_sturm_graz
Delantero centro;Seedy Jatta;Noruega;;20;18/03/2003;sk_sturm_graz
Delantero centro;Belmin Beganovic;Austria;Bosnia y Herzegovina;26;09/09/2004;sk_sturm_graz
Delantero centro;Rory Wilson;Escocia;;9;05/01/2006;sk_sturm_graz
Portero;Sławomir Abramowicz;Polonia;;50;09/06/2004;jagiellonia_bialystok
Portero;Miłosz Piekutowski;Polonia;;22;08/05/2006;jagiellonia_bialystok
Portero;Adrian Damasiewicz;Polonia;;66;09/09/2008;jagiellonia_bialystok
Portero;Jakub Rabiczko;Polonia;;67;21/02/2008;jagiellonia_bialystok
Defensa central;Bernardo Vital;Portugal;;13;29/12/2000;jagiellonia_bialystok
Defensa central;Andy Pelmard;Madagascar;Francia;70;12/03/2000;jagiellonia_bialystok
Defensa central;Dusan Stojinovic;Eslovenia;;3;26/08/2000;jagiellonia_bialystok
Defensa central;Apostolos Konstantopoulos;Grecia;;44;02/08/2002;jagiellonia_bialystok
Defensa central;Yuki Kobayashi;Japón;;4;18/07/2000;jagiellonia_bialystok
Defensa central;Bartłomiej Krasiewicz;Polonia;;53;26/11/2005;jagiellonia_bialystok
Lateral izquierdo;Bartlomiej Wdowik;Polonia;;27;25/09/2000;jagiellonia_bialystok
Lateral izquierdo;Guilherme Montóia;Portugal;;23;14/09/2003;jagiellonia_bialystok
Lateral derecho;Norbert Wojtuszek;Polonia;;15;05/10/2001;jagiellonia_bialystok
Pivote;Sergio Lozano;España;;21;24/03/1999;jagiellonia_bialystok
Pivote;Leon Flach;Estados Unidos;Alemania;31;28/02/2001;jagiellonia_bialystok
Pivote;Taras Romanczuk;Polonia;;6;14/11/1991;jagiellonia_bialystok
Pivote;Eryk Kozłowski;Polonia;;85;27/09/2006;jagiellonia_bialystok
Mediocentro ofensivo;Bartosz Mazurek;Polonia;;86;03/01/2007;jagiellonia_bialystok
Mediocentro ofensivo;Dawid Drachal;Polonia;;8;31/01/2005;jagiellonia_bialystok
Mediocentro ofensivo;Jesús Imaz;España;;11;26/09/1990;jagiellonia_bialystok
Extremo izquierdo;Matías Nahuel;España;Argentina;19;22/11/1996;jagiellonia_bialystok
Extremo izquierdo;Kamil Jóźwiak;Polonia;;72;22/04/1998;jagiellonia_bialystok
Extremo izquierdo;Kajetan Szmyt;Polonia;;77;29/05/2002;jagiellonia_bialystok
Extremo derecho;Álex Pozo;España;;7;22/02/1999;jagiellonia_bialystok
Extremo derecho;Zachary Zalewski;Polonia;Canadá;80;03/01/2009;jagiellonia_bialystok
Extremo derecho;Maciej Kuczyński;Polonia;;90;01/02/2007;jagiellonia_bialystok
Delantero centro;Afimico Pululu;RD del Congo;Francia;10;23/03/1999;jagiellonia_bialystok
Delantero centro;Samed Bazdar;Bosnia y Herzegovina;Serbia;14;31/01/2004;jagiellonia_bialystok
Delantero centro;Dimitris Rallis;Grecia;Países Bajos;9;26/03/2005;jagiellonia_bialystok
Delantero centro;Youssuf Sylla;Bélgica;Guinea;17;19/12/2002;jagiellonia_bialystok
Portero;Bartosz Mrozek;Polonia;;41;23/02/2000;lech_poznan
Portero;Plamen Andreev;Bulgaria;;1;15/12/2004;lech_poznan
Portero;Mateusz Pruchniewski;Polonia;;33;15/02/2007;lech_poznan
Defensa central;Wojciech Mońka;Polonia;;27;18/01/2007;lech_poznan
Defensa central;Alex Douglas;Suecia;Ghana;3;17/08/2001;lech_poznan
Defensa central;Mateusz Skrzypczak;Polonia;;72;22/08/2000;lech_poznan
Defensa central;Antonio Milic;Croacia;;16;10/03/1994;lech_poznan
Defensa central;Hubert Janyszka;Polonia;;90;18/03/2009;lech_poznan
Lateral izquierdo;Michał Gurgul;Polonia;;15;30/01/2006;lech_poznan
Lateral izquierdo;João Moutinho;Portugal;;4;12/01/1998;lech_poznan
Lateral derecho;Joel Pereira;Portugal;;2;28/09/1996;lech_poznan
Lateral derecho;Robert Gumny;Polonia;;20;04/06/1998;lech_poznan
Pivote;Antoni Kozubal;Polonia;;43;18/08/2004;lech_poznan
Pivote;Timothy Ouma;Kenia;;6;10/06/2004;lech_poznan
Pivote;Gísli Thórdarson;Islandia;;23;12/09/2004;lech_poznan
Pivote;Radosław Murawski;Polonia;;22;22/04/1994;lech_poznan
Pivote;Sammy Dudek;Polonia;Alemania;53;18/04/2008;lech_poznan
Mediocentro ofensivo;Patrik Wålemark;Suecia;;10;14/10/2001;lech_poznan
Mediocentro ofensivo;Pablo Rodríguez;España;;99;04/08/2001;lech_poznan
Mediocentro ofensivo;Filip Jagiełło;Polonia;;24;08/08/1997;lech_poznan
Extremo izquierdo;Luis Palma;Honduras;;77;17/01/2000;lech_poznan
Extremo izquierdo;Daniel Håkans;Finlandia;;11;26/10/2000;lech_poznan
Extremo izquierdo;Leo Bengtsson;Suecia;;14;26/05/1998;lech_poznan
Extremo izquierdo;Kornel Lisman;Polonia;;56;20/02/2006;lech_poznan
Extremo derecho;Ali Gholizadeh;Irán;;8;10/03/1996;lech_poznan
Extremo derecho;Taofeek Ismaheel;Nigeria;;88;16/07/2000;lech_poznan
Delantero centro;Yannick Agnero;Costa de Marfil;;7;20/02/2003;lech_poznan
Delantero centro;Mikael Ishak;Suecia;Siria;9;31/03/1993;lech_poznan
Delantero centro;Kamil Jakóbczyk;Polonia;;54;23/10/2007;lech_poznan
Delantero centro;Wojciech Szymczak;Polonia;;17;05/01/2008;lech_poznan
Portero;Otto Hindrich;Rumania;Hungría;89;05/08/2002;legia_de_varsovia
Portero;Kacper Tobiasz;Polonia;;1;04/11/2002;legia_de_varsovia
Portero;Gabriel Kobylak;Polonia;;27;20/02/2002;legia_de_varsovia
Defensa central;Kamil Piątkowski;Polonia;;91;21/06/2000;legia_de_varsovia
Defensa central;Radovan Pankov;Serbia;;12;05/08/1995;legia_de_varsovia
Defensa central;Rafał Augustyniak;Polonia;;8;14/10/1993;legia_de_varsovia
Defensa central;Jan Leszczyński;Polonia;;56;12/04/2007;legia_de_varsovia
Defensa central;Artur Jędrzejczyk;Polonia;;55;04/11/1987;legia_de_varsovia
Pivote;Juergen Elitim;Colombia;España;22;13/07/1999;legia_de_varsovia
Pivote;Damian Szymański;Polonia;;44;16/06/1995;legia_de_varsovia
Pivote;Henrique Arreiol;Portugal;;6;21/06/2005;legia_de_varsovia
Pivote;Claude Gonçalves;Portugal;Francia;5;09/04/1994;legia_de_varsovia
Pivote;Pascal Mozie;Polonia;Nigeria;51;06/05/2008;legia_de_varsovia
Interior derecho;Ermal Krasniqi;Kosovo;;77;07/09/1998;legia_de_varsovia
Interior derecho;Petar Stojanović;Eslovenia;;30;07/10/1995;legia_de_varsovia
Interior derecho;Kacper Chodyna;Polonia;;11;24/05/1999;legia_de_varsovia
Interior derecho;Paweł Wszołek;Polonia;;7;30/04/1992;legia_de_varsovia
Interior izquierdo;Rúben Vinagre;Portugal;;19;09/04/1999;legia_de_varsovia
Interior izquierdo;Arkadiusz Reca;Polonia;;13;17/06/1995;legia_de_varsovia
Interior izquierdo;Patryk Kun;Polonia;;23;20/04/1995;legia_de_varsovia
Mediocentro ofensivo;Kacper Urbański;Polonia;;82;07/09/2004;legia_de_varsovia
Mediocentro ofensivo;Wojciech Urbański;Polonia;;53;12/01/2005;legia_de_varsovia
Mediocentro ofensivo;Bartosz Kapustka;Polonia;;67;23/12/1996;legia_de_varsovia
Mediocentro ofensivo;Vahan Bichakhchyan;Armenia;;21;09/07/1999;legia_de_varsovia
Mediocentro ofensivo;Jakub Żewłakow;Polonia;;20;02/12/2006;legia_de_varsovia
Mediocentro ofensivo;Samuel Kovacik;Eslovaquia;;99;28/05/2007;legia_de_varsovia
Delantero centro;Mileta Rajović;Dinamarca;Montenegro;29;17/07/1999;legia_de_varsovia
Delantero centro;Antonio Colak;Croacia;Alemania;14;17/09/1993;legia_de_varsovia
Delantero centro;Jean-Pierre Nsame;Camerún;Francia;18;01/05/1993;legia_de_varsovia
Delantero centro;Rafał Adamski;Polonia;;9;21/11/2001;legia_de_varsovia
Portero;Niv Eliasi;Israel;;55;21/02/2002;hapoel_beer_sheva
Portero;Ofir Marciano;Israel;Portugal;1;07/10/1989;hapoel_beer_sheva
Portero;Yonatan Shani;Israel;;36;16/06/2006;hapoel_beer_sheva
Defensa central;Or Blorian;Israel;Portugal;5;07/03/2000;hapoel_beer_sheva
Defensa central;Matan Baltaxa;Israel;Polonia;3;20/09/1995;hapoel_beer_sheva
Defensa central;Djibril Diop;Senegal;;44;06/01/1999;hapoel_beer_sheva
Defensa central;Miguel Vítor;Israel;Portugal;4;30/06/1989;hapoel_beer_sheva
Lateral izquierdo;Hélder Lopes;Portugal;;22;04/01/1989;hapoel_beer_sheva
Lateral izquierdo;Ofir Davidzada;Israel;;13;05/05/1991;hapoel_beer_sheva
Lateral derecho;Guy Mizrahi;Israel;España;2;30/03/2001;hapoel_beer_sheva
Pivote;Lucas Ventura;Brasil;;25;19/05/1998;hapoel_beer_sheva
Pivote;Shai Elias;Israel;Portugal;19;25/02/1999;hapoel_beer_sheva
Mediocentro;Kings Kangwa;Zambia;;17;06/04/1999;hapoel_beer_sheva
Mediocentro;Eliel Peretz;Israel;Portugal;7;18/11/1996;hapoel_beer_sheva
Interior derecho;Roy Levy;Israel;Portugal;18;13/01/2000;hapoel_beer_sheva
Mediocentro ofensivo;Hamode Kanaan;Israel;;8;14/01/2000;hapoel_beer_sheva
Mediocentro ofensivo;Yoan Stoyanov;Bulgaria;Israel;27;22/05/2001;hapoel_beer_sheva
Mediocentro ofensivo;Itay Hazut;Israel;España;23;20/09/2006;hapoel_beer_sheva
Extremo izquierdo;Amir Ganah;Israel;Portugal;11;09/07/2004;hapoel_beer_sheva
Extremo derecho;Dan Biton;Israel;;10;20/07/1995;hapoel_beer_sheva
Extremo derecho;Javon East;Jamaica;;14;22/03/1995;hapoel_beer_sheva
Extremo derecho;Muhammad Abu Rumi;Israel;;45;23/04/2004;hapoel_beer_sheva
Mediapunta;Zahi Ahmed;Israel;;9;12/08/2001;hapoel_beer_sheva
Delantero centro;Igor Zlatanovic;Serbia;;66;10/02/1998;hapoel_beer_sheva
Delantero centro;Samir Farhud;Israel;Armenia;70;09/12/2000;hapoel_beer_sheva
Portero;Georgiy Yermakov;Ucrania;Israel;89;28/03/2002;maccabi_haifa
Portero;Sharif Kaiuf;Israel;;40;25/06/2001;maccabi_haifa
Portero;Roee Fucs;Israel;;77;14/12/1998;maccabi_haifa
Defensa central;Pedrão;Brasil;;44;03/05/1997;maccabi_haifa
Defensa central;Shon Goldberg;Israel;Italia;3;13/06/1995;maccabi_haifa
Defensa central;Lisav Naif Eissat;Rumania;Israel;24;13/01/2005;maccabi_haifa
Defensa central;Abdoulaye Seck;Senegal;;30;04/06/1992;maccabi_haifa
Defensa central;Elad Amir;Israel;;37;24/01/2006;maccabi_haifa
Lateral izquierdo;Pierre Cornud;Francia;Israel;27;12/12/1996;maccabi_haifa
Lateral izquierdo;Yinon Faingezicht;Israel;Polonia;29;01/05/2007;maccabi_haifa
Lateral izquierdo;Tommy Tsitsuashvili;Israel;;-;01/01/2006;maccabi_haifa
Lateral derecho;Jelle Bataille;Bélgica;;25;20/05/1999;maccabi_haifa
Lateral derecho;Zohar Zasano;Israel;Etiopía;2;21/11/2001;maccabi_haifa
Pivote;Ali Mohamed;Níger;Israel;4;07/10/1995;maccabi_haifa
Pivote;Peter Agba;Nigeria;;80;20/12/2002;maccabi_haifa
Pivote;Navot Ratner;Israel;;36;06/06/2007;maccabi_haifa
Mediocentro;Cédric Don;Costa de Marfil;;45;03/05/2004;maccabi_haifa
Mediocentro;Ethane Azoulay;Israel;Francia;19;26/05/2002;maccabi_haifa
Mediocentro;Lior Kassa;Israel;Etiopía;15;27/09/2005;maccabi_haifa
Interior izquierdo;Kenny Saief;Estados Unidos;Israel;16;17/12/1993;maccabi_haifa
Mediocentro ofensivo;Michael Ohana;Israel;;26;04/10/1995;maccabi_haifa
Extremo izquierdo;Dolev Haziza;Israel;Francia;8;05/07/1995;maccabi_haifa
Extremo izquierdo;Suf Podgoreanu;Israel;Rumania;17;20/01/2002;maccabi_haifa
Extremo izquierdo;Kenji Gorré;Curazao;Países Bajos;11;29/09/1994;maccabi_haifa
Extremo derecho;Manuel Benson;Angola;Bélgica;14;28/03/1997;maccabi_haifa
Extremo derecho;Silva Kani;Israel;Togo;7;15/05/2003;maccabi_haifa
Delantero centro;Trivante Stewart;Jamaica;;9;22/03/2000;maccabi_haifa
Delantero centro;Djordje Jovanovic;Serbia;;99;15/02/1999;maccabi_haifa
Delantero centro;Guy Melamed;Israel;Lituania;18;21/12/1992;maccabi_haifa
Delantero centro;Niv Gabay;Israel;;39;15/07/2007;maccabi_haifa
Portero;Ofek Melika;Israel;;22;23/01/2005;maccabi_tel_aviv
Portero;Roi Mishpati;Israel;;90;23/11/1992;maccabi_tel_aviv
Portero;Shalev Saadia;Israel;;51;23/02/2006;maccabi_tel_aviv
Defensa central;Tyrese Asante;Países Bajos;Ghana;6;09/04/2002;maccabi_tel_aviv
Defensa central;Mohamed Camara;Guinea;;5;28/08/1997;maccabi_tel_aviv
Defensa central;Raz Shlomo;Israel;;13;13/08/1999;maccabi_tel_aviv
Defensa central;Heitor;Brasil;;4;27/04/2000;maccabi_tel_aviv
Defensa central;Itay Ben Hamo;Israel;;41;06/02/2002;maccabi_tel_aviv
Lateral izquierdo;Roy Revivo;Israel;;3;22/05/2003;maccabi_tel_aviv
Lateral izquierdo;Denny Gropper;Israel;Rumania;14;16/03/1999;maccabi_tel_aviv
Lateral derecho;Noam Ben Harush;Israel;;21;13/05/2005;maccabi_tel_aviv
Pivote;Kristijan Belic;Serbia;Bélgica;17;25/03/2001;maccabi_tel_aviv
Pivote;Issouf Sissokho;Malí;;28;30/01/2002;maccabi_tel_aviv
Pivote;Ben Lederman;Polonia;Israel;23;08/05/2000;maccabi_tel_aviv
Mediocentro;Dor Peretz;Israel;Portugal;42;17/05/1995;maccabi_tel_aviv
Mediocentro;Ido Shahar;Israel;Hungría;36;20/08/2001;maccabi_tel_aviv
Mediocentro;Itamar Noy;Israel;Francia;30;28/04/2001;maccabi_tel_aviv
Mediocentro ofensivo;Kervin Andrade;Venezuela;;10;13/04/2005;maccabi_tel_aviv
Extremo izquierdo;Hélio Varela;Cabo Verde;Portugal;29;03/05/2002;maccabi_tel_aviv
Extremo derecho;Osher Davida;Israel;;77;18/02/2001;maccabi_tel_aviv
Extremo derecho;Emir Sahiti;Kosovo;Albania;70;29/11/1998;maccabi_tel_aviv
Extremo derecho;Sagiv Jehezkel;Israel;;11;21/03/1995;maccabi_tel_aviv
Delantero centro;Sayed Abu Farkhi;Israel;;34;11/05/2006;maccabi_tel_aviv
Delantero centro;Ion Nicolaescu;Moldavia;Rumania;98;07/09/1998;maccabi_tel_aviv
Delantero centro;Elad Madmon;Israel;;19;10/02/2004;maccabi_tel_aviv
Delantero centro;Ilay Ben Simon;Israel;;60;30/03/2009;maccabi_tel_aviv
Delantero centro;Yonas Malede;Israel;Etiopía;15;14/11/1999;maccabi_tel_aviv
Portero;Gabriel Pereira;Brasil;Italia;1;02/07/2002;apoel_fc
Portero;Vid Belec;Eslovenia;;27;06/06/1990;apoel_fc
Portero;Andreas Christodoulou;Chipre;Estados Unidos;22;26/03/1997;apoel_fc
Portero;Savvas Michos;Chipre;;78;03/12/2007;apoel_fc
Defensa central;Konstantinos Laifis;Chipre;;34;19/05/1993;apoel_fc
Defensa central;Franz Brorsson;Suecia;;31;30/01/1996;apoel_fc
Defensa central;Milos Degenek;Australia;Serbia;5;28/04/1994;apoel_fc
Defensa central;Evagoras Antoniou;Chipre;;2;04/11/2002;apoel_fc
Defensa central;Konstantinos Giannakou;Chipre;;45;25/04/2005;apoel_fc
Lateral izquierdo;Konstantinos Stafylidis;Grecia;;3;02/12/1993;apoel_fc
Lateral izquierdo;Vitor Meer;Brasil;;6;21/06/2004;apoel_fc
Lateral izquierdo;Andreas Angelidis;Chipre;;-;24/06/2007;apoel_fc
Lateral derecho;Nanu;Guinea-Bissau;Portugal;14;17/05/1994;apoel_fc
Lateral derecho;Konstantinos Poursaitidis;Chipre;Grecia;21;24/01/2006;apoel_fc
Pivote;Diego Rosa;Brasil;;29;12/10/2002;apoel_fc
Mediocentro;Max Meyer;Alemania;;7;18/09/1995;apoel_fc
Mediocentro;Dálcio;Guinea-Bissau;Portugal;20;22/05/1996;apoel_fc
Mediocentro;Geovane Meurer;Brasil;;38;25/05/2002;apoel_fc
Mediocentro ofensivo;Mathías Tomás;Uruguay;;15;30/01/2001;apoel_fc
Mediocentro ofensivo;Panagiotis Kattirtzis;Chipre;;23;12/04/2006;apoel_fc
Mediocentro ofensivo;Christos Karanatsios;Grecia;;25;04/02/2004;apoel_fc
Extremo izquierdo;Peter Olayinka;Nigeria;;99;16/11/1995;apoel_fc
Extremo izquierdo;Marquinhos;Brasil;;10;26/01/1997;apoel_fc
Extremo derecho;Daniel Mancini;Argentina;Italia;77;11/11/1996;apoel_fc
Extremo derecho;Gabriel Maioli;Brasil;;11;02/02/2003;apoel_fc
Extremo derecho;Charles Yaw Appiah;Ghana;;36;23/01/2006;apoel_fc
Delantero centro;Pieros Sotiriou;Chipre;;79;13/01/1993;apoel_fc
Delantero centro;Nikolas Koutsakos;Chipre;;89;14/11/2003;apoel_fc
Delantero centro;Dimitrios Diamantakos;Grecia;;18;05/03/1993;apoel_fc
Delantero centro;Stefan Drazic;Serbia;;9;14/08/1992;apoel_fc
Delantero centro;Pedro Ataíde;Brasil;;39;28/06/2005;apoel_fc
Portero;Francis Uzoho;Nigeria;;23;28/10/1998;omonia_nicosia
Portero;Fabiano;Chipre;Brasil;40;29/02/1988;omonia_nicosia
Portero;Charalampos Kyriakidis;Chipre;;98;30/11/1998;omonia_nicosia
Portero;Pantelis Michail;Chipre;;78;27/10/2005;omonia_nicosia
Defensa central;Nikolas Panagiotou;Chipre;;30;12/05/2000;omonia_nicosia
Defensa central;Senou Coulibaly;Malí;Francia;5;04/09/1994;omonia_nicosia
Defensa central;Saad Agouzoul;Marruecos;;17;10/08/1997;omonia_nicosia
Defensa central;Stefan Simic;República Checa;Croacia;27;20/01/1995;omonia_nicosia
Defensa central;Christos Konstantinidis;Chipre;;90;24/06/2008;omonia_nicosia
Lateral izquierdo;Jure Balkovec;Eslovenia;;29;09/09/1994;omonia_nicosia
Lateral izquierdo;Fotis Kitsos;Grecia;;3;31/03/2003;omonia_nicosia
Lateral izquierdo;Andreas Christou;Chipre;Inglaterra;82;05/08/2005;omonia_nicosia
Lateral izquierdo;Michalis Antoniou;Chipre;Moldavia;-;03/09/2008;omonia_nicosia
Lateral derecho;Alpha Diounkou;Senegal;España;2;10/10/2001;omonia_nicosia
Lateral derecho;Giannis Masouras;Grecia;;21;24/08/1996;omonia_nicosia
Lateral derecho;Moses Odubajo;Inglaterra;Nigeria;28;28/07/1993;omonia_nicosia
Pivote;Mateo Maric;Bosnia y Herzegovina;Croacia;14;18/03/1998;omonia_nicosia
Pivote;Ioannis Kousoulos;Chipre;;31;14/06/1996;omonia_nicosia
Mediocentro;Carel Eiting;Países Bajos;;6;11/02/1998;omonia_nicosia
Mediocentro;Novica Erakovic;Montenegro;;44;12/11/1999;omonia_nicosia
Mediocentro;Panagiotis Andreou;Chipre;;74;29/04/2006;omonia_nicosia
Mediocentro ofensivo;Muamer Tankovic;Suecia;Bosnia y Herzegovina;22;22/02/1995;omonia_nicosia
Mediocentro ofensivo;Ewandro Costa;Brasil;;11;15/03/1996;omonia_nicosia
Mediocentro ofensivo;Mateusz Musiałowski;Polonia;;33;16/10/2003;omonia_nicosia
Extremo izquierdo;Willy Semedo;Cabo Verde;Francia;7;27/04/1994;omonia_nicosia
Extremo izquierdo;Anastasios Chatzigiovanis;Grecia;;10;31/05/1997;omonia_nicosia
Extremo izquierdo;Vladimiros Savva;Chipre;Ucrania;87;21/05/2008;omonia_nicosia
Extremo izquierdo;Konstantinos Panagi;Chipre;;91;23/04/2007;omonia_nicosia
Extremo derecho;Mihlali Mayambela;Sudáfrica;;18;25/08/1996;omonia_nicosia
Extremo derecho;Evangelos Andreou;Chipre;;20;24/09/2002;omonia_nicosia
Extremo derecho;Chrysis Evangelou;Chipre;;88;03/11/2007;omonia_nicosia
Mediapunta;Stevan Jovetić;Montenegro;Serbia;8;02/11/1989;omonia_nicosia
Delantero centro;Ryan Mmaee;Marruecos;Bélgica;19;01/11/1997;omonia_nicosia
Delantero centro;Angelos Neofytou;Chipre;;85;23/05/2005;omonia_nicosia
Portero;Filip Manojlovic;Serbia;;45;25/04/1996;djurgardens_if
Portero;Jacob Rinne;Suecia;;35;20/06/1993;djurgardens_if
Portero;Malkolm Nilsson Säfqvist;Suecia;;30;03/08/1993;djurgardens_if
Defensa central;Miro Tenho;Finlandia;;5;02/04/1995;djurgardens_if
Defensa central;Jacob Une;Suecia;;4;08/04/1994;djurgardens_if
Defensa central;Leon Hien;Suecia;Ghana;3;31/07/2001;djurgardens_if
Defensa central;Mikael Marqués;Suecia;Ecuador;21;08/09/2001;djurgardens_if
Lateral izquierdo;Max Larsson;Suecia;;24;07/07/2003;djurgardens_if
Lateral derecho;Adam Ståhl;Finlandia;Suecia;18;08/10/1994;djurgardens_if
Lateral derecho;Piotr Johansson;Suecia;Polonia;2;28/02/1995;djurgardens_if
Pivote;Daniel Stensson;Suecia;;13;24/03/1997;djurgardens_if
Pivote;Hampus Finndell;Suecia;;14;06/06/2000;djurgardens_if
Mediocentro;Matias Siltanen;Finlandia;;20;29/03/2007;djurgardens_if
Mediocentro;Mikael Anderson;Islandia;Dinamarca;10;01/07/1998;djurgardens_if
