pos;name;pais1;pais2;num;edad;team_name
Extremo derecho;Fernando;Brasil;;26;12/04/2005;cd_santa_clara
Extremo derecho;Vitinho;Brasil;;27;25/03/2003;cd_santa_clara
Delantero centro;Elias Manoel;Brasil;;7;30/11/2001;cd_santa_clara
Delantero centro;Gonçalo Paciência;Portugal;;39;01/08/1994;cd_santa_clara
Delantero centro;João Costa;Portugal;;17;07/03/2000;cd_santa_clara
Portero;André Ferreira;Portugal;;13;29/05/1996;moreirense_fc
Portero;Mika;Portugal;Suiza;16;08/03/1991;moreirense_fc
Portero;Caio Secco;Brasil;Italia;22;22/12/1990;moreirense_fc
Defensa central;Gilberto Batista;Guinea-Bissau;Portugal;66;29/12/2003;moreirense_fc
Defensa central;Michel;Brasil;;3;20/05/2003;moreirense_fc
Defensa central;Maracás;Brasil;;26;27/04/1994;moreirense_fc
Defensa central;Kevyn Monteiro;Brasil;;4;13/09/2005;moreirense_fc
Lateral izquierdo;Kiko;Portugal;;27;16/04/2002;moreirense_fc
Lateral izquierdo;Álvaro Martínez;España;;17;04/05/2002;moreirense_fc
Lateral derecho;Diogo Travassos;Portugal;;2;31/03/2004;moreirense_fc
Lateral derecho;Dinis Pinto;Portugal;;76;24/08/2000;moreirense_fc
Lateral derecho;Fabiano;Brasil;;-;14/03/2000;moreirense_fc
Lateral derecho;Leandro Santos;Portugal;;71;28/09/2005;moreirense_fc
Pivote;Mateja Stjepanović;Serbia;;8;20/02/2004;moreirense_fc
Pivote;Afonso Assis;Portugal;;25;15/07/2006;moreirense_fc
Pivote;Miguel Silva;Portugal;;6;17/12/2007;moreirense_fc
Mediocentro;Vasco Sousa;Portugal;;15;03/04/2003;moreirense_fc
Mediocentro;Rodri Alonso;España;;21;04/01/2003;moreirense_fc
Mediocentro;Nile John;Inglaterra;;23;06/03/2003;moreirense_fc
Mediocentro;Jimi Gower;Inglaterra;;30;01/10/2004;moreirense_fc
Mediocentro ofensivo;Alan;Brasil;;11;08/03/2000;moreirense_fc
Extremo izquierdo;Landerson;Brasil;;78;12/12/2006;moreirense_fc
Extremo izquierdo;Cedric Teguia;España;Camerún;7;01/10/2001;moreirense_fc
Extremo izquierdo;Kiko Bondoso;Portugal;;10;17/11/1995;moreirense_fc
Delantero centro;Yan Maranhão;Brasil;;99;13/09/2002;moreirense_fc
Delantero centro;Luís Semedo;Portugal;Cabo Verde;9;11/08/2003;moreirense_fc
Portero;Ignacio de Arruabarrena;Uruguay;España;12;16/01/1997;fc_arouca
Portero;João Valido;Portugal;;1;03/03/2000;fc_arouca
Portero;Jakub Vinarčík;Eslovaquia;;30;11/07/2005;fc_arouca
Defensa central;José Fontán;España;;3;11/02/2000;fc_arouca
Defensa central;Boris Popović;Serbia;Francia;5;26/02/2000;fc_arouca
Defensa central;Omar Fayed;Egipto;;66;04/07/2003;fc_arouca
Defensa central;Javi Sánchez;España;;15;14/03/1997;fc_arouca
Defensa central;Matías Rocha;Uruguay;;4;13/02/2001;fc_arouca
Defensa central;Diogo Monteiro;Portugal;Suiza;6;28/01/2005;fc_arouca
Lateral izquierdo;Amadou Dante;Malí;;44;07/10/2000;fc_arouca
Lateral izquierdo;Bas Kuipers;Países Bajos;;25;17/08/1994;fc_arouca
Lateral derecho;Tiago Esgaio;Portugal;;28;01/08/1995;fc_arouca
Lateral derecho;José Silva;Portugal;;2;20/08/2005;fc_arouca
Mediocentro;Taichi Fukui;Japón;;21;15/07/2004;fc_arouca
Mediocentro;Espen van Ee;Países Bajos;;22;05/07/2003;fc_arouca
Mediocentro;Mateo Flores;España;;46;07/04/2004;fc_arouca
Mediocentro;Yellu Santiago;España;;20;25/05/2004;fc_arouca
Mediocentro;Pedro Santos;Portugal;;89;12/10/2000;fc_arouca
Mediocentro ofensivo;Hyun-ju Lee;Corea del Sur;;14;07/02/2003;fc_arouca
Mediocentro ofensivo;Pablo Gozálbez;España;;10;30/04/2001;fc_arouca
Extremo izquierdo;Naïs Djouahra;Francia;Argelia;7;23/11/1999;fc_arouca
Extremo izquierdo;Brian Mansilla;Uruguay;;24;14/05/2002;fc_arouca
