pos;name;pais1;pais2;num;edad;team_name
Lateral izquierdo;Cenk Şen;Turquía;;77;02/10/2000;bodrum_fk
Lateral derecho;Omar Imeri;Albania;Macedonia del Norte;11;13/12/1999;bodrum_fk
Lateral derecho;Mert Yılmaz;Turquía;Alemania;27;08/03/1999;bodrum_fk
Lateral derecho;Berşan Yavuzay;Turquía;;17;01/03/2002;bodrum_fk
Pivote;Ahmet Aslan;Turquía;;21;29/06/2001;bodrum_fk
Pivote;Yusuf Sertkaya;Turquía;;20;20/08/2005;bodrum_fk
Pivote;Gabriel Obekpa;Nigeria;;18;24/05/2004;bodrum_fk
Mediocentro;Mustafa Erdilman;Turquía;;8;01/01/2004;bodrum_fk
Mediocentro;Enes Öğrüce;Turquía;;91;03/05/2007;bodrum_fk
Mediocentro;Yunus Tarhan;Turquía;;30;23/03/2002;bodrum_fk
Extremo izquierdo;Ege Bilsel;Turquía;;70;04/01/2004;bodrum_fk
Extremo izquierdo;Haqi Osman;Ghana;;9;11/04/2002;bodrum_fk
Extremo izquierdo;Alper Potuk;Turquía;;26;08/04/1991;bodrum_fk
Extremo derecho;Pedro Brazão;Portugal;;10;30/12/2002;bodrum_fk
Extremo derecho;Gökdeniz Bayrakdar;Turquía;;41;23/11/2001;bodrum_fk
Extremo derecho;Dino Hotic;Bosnia y Herzegovina;Eslovenia;23;26/07/1995;bodrum_fk
Extremo derecho;Adem Metin Türk;Turquía;;25;15/01/2004;bodrum_fk
Extremo derecho;Emirhan Arkutcu;Turquía;;37;14/01/2006;bodrum_fk
Extremo derecho;Sirozhiddin Astanakulov;Kirguistán;;19;26/01/2006;bodrum_fk
Extremo derecho;Yusuf Bozkurt;Turquía;;-;14/01/2006;bodrum_fk
Delantero centro;Taulant Seferi;Albania;Macedonia del Norte;99;15/11/1996;bodrum_fk
Delantero centro;Ali Habeşoğlu;Turquía;;90;29/07/2004;bodrum_fk
Delantero centro;Celal Dumanlı;Turquía;;48;28/04/1994;bodrum_fk
Portero;Emir Dadük;Turquía;;78;13/02/2008;hatayspor
Portero;Demir Sarıcalı;Turquía;;34;01/01/2005;hatayspor
Portero;Mert Çiçek;Turquía;;71;09/05/2007;hatayspor
Defensa central;Burak Yılmaz;Turquía;;15;27/11/1995;hatayspor
Defensa central;Yiğit Ali Buz;Turquía;;95;22/03/2007;hatayspor
Defensa central;Melih Şen;Turquía;;97;30/06/2006;hatayspor
Defensa central;Hakan Çinemre;Turquía;;5;13/02/1994;hatayspor
