pos;name;pais1;pais2;num;edad;team_name
Delantero centro;Adam Buksa;Polonia;;18;12/07/1996;udinese_calcio
Delantero centro;Vakoun Bayo;Costa de Marfil;;15;10/01/1997;udinese_calcio
Portero;Justin Bijlow;Países Bajos;;16;22/01/1998;genua_cfc
Portero;Nicola Leali;Italia;;1;17/02/1993;genua_cfc
Portero;Benjamin Siegrist;Suiza;;31;31/01/1992;genua_cfc
Portero;Ernestas Lysionok;Lituania;;35;09/03/2007;genua_cfc
Portero;Daniele Sommariva;Italia;;39;18/07/1997;genua_cfc
Defensa central;Johan Vásquez;México;;22;22/10/1998;genua_cfc
Defensa central;Leo Østigård;Noruega;;5;28/11/1999;genua_cfc
Defensa central;Alessandro Marcandalli;Italia;Nigeria;27;25/10/2002;genua_cfc
Defensa central;Nils Zätterström;Suecia;;13;29/03/2005;genua_cfc
Defensa central;Sebastian Otoa;Dinamarca;;34;13/05/2004;genua_cfc
Lateral izquierdo;Aarón Martín;España;;3;22/04/1997;genua_cfc
Lateral derecho;Brooke Norton-Cuffy;Inglaterra;Dominica;15;12/01/2004;genua_cfc
Lateral derecho;Stefano Sabelli;Italia;;20;13/01/1993;genua_cfc
Pivote;Morten Frendrup;Dinamarca;;32;07/04/2001;genua_cfc
Pivote;Jean Onana;Camerún;;14;08/01/2000;genua_cfc
Mediocentro;Amorim;Brasil;;4;18/05/2005;genua_cfc
Mediocentro;Mikael Egill Ellertsson;Islandia;;77;11/03/2002;genua_cfc
Mediocentro;Patrizio Masini;Italia;;73;27/01/2001;genua_cfc
Mediocentro;Ruslan Malinovskyi;Ucrania;;17;04/05/1993;genua_cfc
Mediocentro ofensivo;Tommaso Baldanzi;Italia;;8;23/03/2003;genua_cfc
Extremo izquierdo;Maxwel Cornet;Costa de Marfil;Francia;70;27/09/1996;genua_cfc
Extremo derecho;Junior Messias;Brasil;Italia;10;13/05/1991;genua_cfc
Delantero centro;Jeff Ekhator;Italia;Nigeria;21;11/11/2006;genua_cfc
Delantero centro;Lorenzo Colombo;Italia;;29;08/03/2002;genua_cfc
Delantero centro;Vitinha;Portugal;;9;15/03/2000;genua_cfc
Delantero centro;Caleb Ekuban;Ghana;Italia;18;23/03/1994;genua_cfc
Portero;Elia Caprile;Italia;;1;25/08/2001;cagliari_calcio
Portero;Alen Sherri;Albania;;12;15/12/1997;cagliari_calcio
Portero;Giuseppe Ciocci;Italia;;24;24/01/2002;cagliari_calcio
Defensa central;Alberto Dossena;Italia;;22;13/10/1998;cagliari_calcio
Defensa central;Adam Obert;Eslovaquia;;33;23/08/2002;cagliari_calcio
Defensa central;Juan Rodríguez;Uruguay;;15;30/05/2005;cagliari_calcio
Defensa central;Yerry Mina;Colombia;;26;23/09/1994;cagliari_calcio
Defensa central;Zé Pedro;Portugal;;32;06/06/1997;cagliari_calcio
Lateral izquierdo;Riyad Idrissi;Italia;Marruecos;3;13/06/2005;cagliari_calcio
Lateral derecho;Marco Palestra;Italia;;2;03/03/2005;cagliari_calcio
Lateral derecho;Gabriele Zappa;Italia;;28;22/12/1999;cagliari_calcio
Lateral derecho;Othniël Raterink;Países Bajos;RD del Congo;18;07/04/2006;cagliari_calcio
Pivote;Ibrahim Sulemana;Ghana;;25;22/05/2003;cagliari_calcio
Mediocentro;Michel Adopo;Francia;Costa de Marfil;8;19/07/2000;cagliari_calcio
Mediocentro;Michael Folorunsho;Italia;Nigeria;90;07/02/1998;cagliari_calcio
Mediocentro;Joseph Liteta;Zambia;;27;22/02/2006;cagliari_calcio
Mediocentro;Alessandro Deiola;Italia;;14;01/08/1995;cagliari_calcio
Mediocentro;Luca Mazzitelli;Italia;;4;15/11/1995;cagliari_calcio
Mediocentro ofensivo;Gianluca Gaetano;Italia;;10;05/05/2000;cagliari_calcio
Extremo izquierdo;Mattia Felici;Italia;;17;17/04/2001;cagliari_calcio
Extremo izquierdo;Agustín Albarracín;Uruguay;Italia;20;29/08/2005;cagliari_calcio
Mediapunta;Sebastiano Esposito;Italia;;94;02/07/2002;cagliari_calcio
Delantero centro;Semih Kılıçsoy;Turquía;;9;15/08/2005;cagliari_calcio
Delantero centro;Gennaro Borrelli;Italia;;29;10/03/2000;cagliari_calcio
Delantero centro;Andrea Belotti;Italia;;19;20/12/1993;cagliari_calcio
Delantero centro;Yael Trepy;Francia;Túnez;37;20/05/2006;cagliari_calcio
Delantero centro;Leonardo Pavoletti;Italia;;30;26/11/1988;cagliari_calcio
Portero;Franco Israel;Uruguay;Italia;81;22/04/2000;fc_turin
Portero;Alberto Paleari;Italia;;1;29/08/1992;fc_turin
Portero;Lapo Siviero;Italia;;99;23/11/2006;fc_turin
Defensa central;Saúl Coco;Guinea Ecuatorial;España;23;09/02/1999;fc_turin
Defensa central;Luca Marianucci;Italia;;35;23/07/2004;fc_turin
Defensa central;Ardian Ismajli;Albania;Kosovo;44;30/09/1996;fc_turin
Defensa central;Guillermo Maripán;Chile;;13;06/05/1994;fc_turin
Defensa central;Enzo Ebosse;Camerún;Francia;77;11/03/1999;fc_turin
Defensa central;Saba Sazonov;Georgia;Rusia;15;01/02/2002;fc_turin
Lateral izquierdo;Rafa Obrador;España;;33;24/02/2004;fc_turin
Lateral izquierdo;Niels Nkounkou;Francia;Congo;25;01/11/2000;fc_turin
Lateral izquierdo;Cristiano Biraghi;Italia;;34;01/09/1992;fc_turin
Lateral derecho;Marcus Pedersen;Noruega;;16;16/07/2000;fc_turin
Pivote;Matteo Prati;Italia;;4;28/12/2003;fc_turin
Pivote;Adrien Tamèze;Francia;Camerún;61;04/02/1994;fc_turin
Mediocentro;Cesare Casadei;Italia;;22;10/01/2003;fc_turin
Mediocentro;Ivan Ilić;Serbia;;8;17/03/2001;fc_turin
Mediocentro;Gvidas Gineitis;Lituania;;66;15/04/2004;fc_turin
Mediocentro;Emirhan İlkhan;Turquía;;6;01/06/2004;fc_turin
Interior derecho;Valentino Lazaro;Austria;;20;24/03/1996;fc_turin
Mediocentro ofensivo;Nikola Vlašić;Croacia;;10;04/10/1997;fc_turin
Mediocentro ofensivo;Tino Anjorin;Inglaterra;Nigeria;14;23/11/2001;fc_turin
Mediocentro ofensivo;Sergiu Perciun;Moldavia;Rumania;83;23/04/2006;fc_turin
Extremo izquierdo;Alieu Njie;Suecia;Gambia;92;14/05/2005;fc_turin
Extremo derecho;Zakaria Aboukhlal;Marruecos;Países Bajos;7;18/02/2000;fc_turin
Extremo derecho;Zanos Savva;Chipre;;79;26/11/2005;fc_turin
Delantero centro;Ché Adams;Escocia;Inglaterra;19;13/07/1996;fc_turin
Delantero centro;Giovanni Simeone;Argentina;España;18;05/07/1995;fc_turin
Delantero centro;Sandro Kulenović;Croacia;;17;04/12/1999;fc_turin
Delantero centro;Duván Zapata;Colombia;;91;01/04/1991;fc_turin
Portero;Adrian Semper;Croacia;;1;12/01/1998;ac_pisa_1909
Portero;Simone Scuffet;Italia;;22;31/05/1996;ac_pisa_1909
Portero;Nícolas;Brasil;Italia;12;12/04/1988;ac_pisa_1909
Defensa central;Simone Canestrelli;Italia;;5;11/09/2000;ac_pisa_1909
Defensa central;Rosen Bozhinov;Bulgaria;;2;23/01/2005;ac_pisa_1909
Defensa central;Francesco Coppola;Italia;Cuba;26;11/04/2005;ac_pisa_1909
Defensa central;Antonio Caracciolo;Italia;;4;30/06/1990;ac_pisa_1909
Defensa central;Arturo Calabresi;Italia;;33;17/03/1996;ac_pisa_1909
Defensa central;Raúl Albiol;España;;39;04/09/1985;ac_pisa_1909
Defensa central;Daniel Denoon;Suiza;Trinidad y Tobago;44;28/01/2004;ac_pisa_1909
Pivote;Marius Marin;Rumania;;6;30/08/1998;ac_pisa_1909
Pivote;Malthe Højholt;Dinamarca;;8;16/04/2001;ac_pisa_1909
Mediocentro;Felipe Loyola;Chile;España;35;09/11/2000;ac_pisa_1909
Mediocentro;Ebenezer Akinsanmiro;Nigeria;;14;25/11/2004;ac_pisa_1909
Mediocentro;İsak Vural;Turquía;Suecia;21;28/05/2006;ac_pisa_1909
Mediocentro;Michel Aebischer;Suiza;;20;06/01/1997;ac_pisa_1909
Mediocentro;Gabriele Piccinini;Italia;;36;06/04/2001;ac_pisa_1909
Interior derecho;Idrissa Touré;Alemania;Guinea;15;29/04/1998;ac_pisa_1909
Interior derecho;Juan Cuadrado;Colombia;Italia;11;26/05/1988;ac_pisa_1909
Interior izquierdo;Samuel Iling-Junior;Inglaterra;RD del Congo;19;04/10/2003;ac_pisa_1909
Interior izquierdo;Samuele Angori;Italia;;3;07/10/2003;ac_pisa_1909
Mediocentro ofensivo;Calvin Stengs;Países Bajos;Surinam;23;18/12/1998;ac_pisa_1909
Mediocentro ofensivo;Lorran;Brasil;;99;04/07/2006;ac_pisa_1909
Mediocentro ofensivo;Matteo Tramoni;Francia;Italia;10;20/01/2000;ac_pisa_1909
Extremo derecho;Mehdi Léris;Argelia;Francia;7;23/05/1998;ac_pisa_1909
Delantero centro;Rafiu Durosinmi;Nigeria;;17;01/01/2003;ac_pisa_1909
Delantero centro;Henrik Meister;Dinamarca;Camerún;9;13/11/2003;ac_pisa_1909
Delantero centro;Filip Stojilkovic;Suiza;Serbia;81;04/01/2000;ac_pisa_1909
Delantero centro;Stefano Moreo;Italia;;32;30/06/1993;ac_pisa_1909
Portero;Lorenzo Montipò;Italia;;1;20/02/1996;hellas_verona
Portero;Simone Perilli;Italia;;34;07/01/1995;hellas_verona
Portero;Giacomo Toniolo;Italia;;94;01/04/2004;hellas_verona
Portero;Arthur Borghi;Brasil;Italia;47;27/07/2007;hellas_verona
Defensa central;Victor Nelsson;Dinamarca;;15;14/10/1998;hellas_verona
Defensa central;Armel Bella-Kotchap;Alemania;Camerún;37;11/12/2001;hellas_verona
Defensa central;Nicolás Valentini;Argentina;Italia;6;06/04/2001;hellas_verona
Defensa central;Tobias Slotsager;Dinamarca;;19;01/01/2006;hellas_verona
Defensa central;Andrias Edmundsson;Islas Feroe;;5;18/12/2000;hellas_verona
Lateral izquierdo;Martin Frese;Dinamarca;;3;04/01/1998;hellas_verona
Lateral izquierdo;Domagoj Bradarić;Croacia;;12;10/12/1999;hellas_verona
Lateral derecho;Rafik Belghali;Argelia;Bélgica;7;07/06/2002;hellas_verona
Lateral derecho;Pol Lirola;España;;14;13/08/1997;hellas_verona
Lateral derecho;Fallou Cham;Gambia;Senegal;70;14/02/2006;hellas_verona
Lateral derecho;Daniel Oyegoke;Inglaterra;Nigeria;2;03/01/2003;hellas_verona
Pivote;Moatasem Al-Musrati;Libia;Portugal;73;06/04/1996;hellas_verona
Pivote;Cheikh Niasse;Senegal;Francia;36;19/01/2000;hellas_verona
Mediocentro;Sandi Lovrić;Eslovenia;Austria;4;28/03/1998;hellas_verona
Mediocentro;Suat Serdar;Alemania;Turquía;8;11/04/1997;hellas_verona
Mediocentro;Antoine Bernede;Francia;Camerún;24;26/05/1999;hellas_verona
Mediocentro;Abdou Harroui;Marruecos;Países Bajos;21;13/01/1998;hellas_verona
Mediocentro;Roberto Gagliardini;Italia;;63;07/04/1994;hellas_verona
Mediocentro;Jean-Daniel Akpa Akpro;Costa de Marfil;Francia;11;11/10/1992;hellas_verona
Mediocentro ofensivo;Tomas Suslov;Eslovaquia;;10;07/06/2002;hellas_verona
Delantero centro;Gift Orban;Nigeria;Togo;16;17/07/2002;hellas_verona
Delantero centro;Kieron Bowie;Escocia;;18;21/09/2002;hellas_verona
Delantero centro;Amin Sarr;Suecia;Senegal;9;11/03/2001;hellas_verona
Delantero centro;Daniel Mosquera;Colombia;;25;20/10/1999;hellas_verona
Delantero centro;Isaac;Brasil;Croacia;41;26/03/2004;hellas_verona
Delantero centro;Junior Ajayi;Costa de Marfil;;72;11/10/2004;hellas_verona
Portero;Wladimiro Falcone;Italia;;30;12/04/1995;us_lecce
Portero;Christian Früchtl;Alemania;;1;28/01/2000;us_lecce
Portero;Jasper Samooja;Finlandia;;32;21/07/2003;us_lecce
Defensa central;Tiago Gabriel;Portugal;;44;26/12/2004;us_lecce
Defensa central;Jamil Siebert;Alemania;;5;02/04/2002;us_lecce
Defensa central;Gaspar;Angola;;4;27/09/1997;us_lecce
Defensa central;Gaby Jean;Francia;;18;19/02/2000;us_lecce
Defensa central;Matías Pérez;Chile;;13;13/04/2005;us_lecce
Lateral izquierdo;Antonino Gallo;Italia;;25;05/01/2000;us_lecce
Lateral izquierdo;Corrie Ndaba;Irlanda;Ghana;3;25/12/1999;us_lecce
Lateral derecho;Danilo Veiga;Portugal;Brasil;17;25/09/2002;us_lecce
Pivote;Oumar Ngom;Mauritania;Francia;79;09/03/2004;us_lecce
Pivote;Ylber Ramadani;Albania;Kosovo;20;12/04/1996;us_lecce
Pivote;Sadik Fofana;Togo;Alemania;8;16/05/2003;us_lecce
Mediocentro;Medon Berisha;Albania;Kosovo;10;21/10/2003;us_lecce
Mediocentro;Lassana Coulibaly;Malí;;29;10/04/1996;us_lecce
Mediocentro;Thórir Jóhann Helgason;Islandia;;14;28/09/2000;us_lecce
Mediocentro;Álex Sala;España;;6;09/04/2001;us_lecce
Mediocentro ofensivo;Omri Gandelman;Israel;Portugal;16;16/05/2000;us_lecce
Mediocentro ofensivo;Filip Marchwinski;Polonia;;36;10/01/2002;us_lecce
Extremo izquierdo;Riccardo Sottil;Italia;;23;03/06/1999;us_lecce
Extremo izquierdo;Lameck Banda;Zambia;;19;29/01/2001;us_lecce
Extremo derecho;Santiago Pierotti;Argentina;Italia;50;03/04/2001;us_lecce
Extremo derecho;Konan N’Dri;Costa de Marfil;;11;27/10/2000;us_lecce
Delantero centro;Francesco Camarda;Italia;;22;10/03/2008;us_lecce
Delantero centro;Nikola Stulic;Serbia;Croacia;9;08/09/2001;us_lecce
Delantero centro;Walid Cheddira;Marruecos;Italia;99;22/01/1998;us_lecce
Portero;Emil Audero;Indonesia;Italia;1;18/01/1997;us_cremonese
Portero;Marco Silvestri;Italia;;16;02/03/1991;us_cremonese
Portero;Lapo Nava;Italia;;69;22/01/2004;us_cremonese
Defensa central;Mikayil Faye;Senegal;;30;14/07/2004;us_cremonese
Defensa central;Filippo Terracciano;Italia;;24;08/02/2003;us_cremonese
Defensa central;Sebastiano Luperto;Italia;;5;06/09/1996;us_cremonese
Defensa central;Federico Baschirotto;Italia;;6;20/09/1996;us_cremonese
Defensa central;Matteo Bianchetti;Italia;;15;17/03/1993;us_cremonese
Defensa central;Francesco Folino;Italia;;55;23/01/2002;us_cremonese
Defensa central;Federico Ceccherini;Italia;;23;11/05/1992;us_cremonese
Lateral izquierdo;Giuseppe Pezzella;Italia;;3;29/11/1997;us_cremonese
Lateral derecho;Tommaso Barbieri;Italia;;4;26/08/2002;us_cremonese
Lateral derecho;Romano Floriani Mussolini;Italia;;22;27/01/2003;us_cremonese
Pivote;Alberto Grassi;Italia;;33;07/03/1995;us_cremonese
Mediocentro;Warren Bondo;Francia;RD del Congo;38;15/09/2003;us_cremonese
Mediocentro;Martín Payero;Argentina;Italia;32;11/09/1998;us_cremonese
Mediocentro;Jari Vandeputte;Bélgica;;27;14/02/1996;us_cremonese
Mediocentro;Morten Thorsby;Noruega;;2;05/05/1996;us_cremonese
Mediocentro;Michele Collocolo;Italia;;18;08/11/1999;us_cremonese
Mediocentro;Youssef Maleh;Marruecos;Italia;29;22/08/1998;us_cremonese
Interior derecho;Alessio Zerbin;Italia;;7;03/03/1999;us_cremonese
Delantero centro;Faris Moumbagna;Camerún;;14;01/07/2000;us_cremonese
Delantero centro;Federico Bonazzoli;Italia;;90;21/05/1997;us_cremonese
Delantero centro;Antonio Sanabria;Paraguay;España;99;04/03/1996;us_cremonese
Delantero centro;David Okereke;Nigeria;;77;29/08/1997;us_cremonese
Delantero centro;Milan Djuric;Bosnia y Herzegovina;Italia;9;22/05/1990;us_cremonese
Delantero centro;Jamie Vardy;Inglaterra;;10;11/01/1987;us_cremonese
