pos;name;pais1;pais2;num;edad;team_name
Mediocentro ofensivo;Isaac Babadi;Países Bajos;Sierra Leona;10;06/04/2005;royal_antwerpen_fc
Mediocentro ofensivo;Farouck Adekami;Costa de Marfil;;22;07/08/2006;royal_antwerpen_fc
Extremo izquierdo;Marwan Al-Sahafi;Arabia Saudita;;9;17/02/2004;royal_antwerpen_fc
Extremo derecho;Gyrano Kerk;Surinam;Países Bajos;7;02/12/1995;royal_antwerpen_fc
Extremo derecho;Thibo Somers;Bélgica;;24;16/03/1999;royal_antwerpen_fc
Extremo derecho;Anthony Valencia;Ecuador;;14;21/07/2003;royal_antwerpen_fc
Extremo derecho;Mukhammadali Urinboev;Uzbekistán;;19;24/04/2005;royal_antwerpen_fc
Extremo derecho;Geoffry Hairemans;Bélgica;;11;21/10/1991;royal_antwerpen_fc
Delantero centro;Vincent Janssen;Países Bajos;;18;15/06/1994;royal_antwerpen_fc
Delantero centro;Gerard Vandeplas;Bélgica;;79;25/02/2006;royal_antwerpen_fc
Delantero centro;Gabriel Jesus David;Nigeria;;92;02/01/2007;royal_antwerpen_fc
Portero;Matthieu Epolo;RD del Congo;Bélgica;1;15/01/2005;standard_luttich
Portero;Lucas Pirard;Bélgica;;21;10/03/1995;standard_luttich
Portero;Belmin Dizdarevic;Bosnia y Herzegovina;;35;09/08/2001;standard_luttich
Portero;Matteo Godfroid;Bélgica;;12;25/02/2004;standard_luttich
Defensa central;Ibe Hautekiet;Bélgica;;25;13/04/2002;standard_luttich
Defensa central;Ibrahim Karamoko;Francia;Costa de Marfil;20;23/07/2001;standard_luttich
Defensa central;Daan Dierckx;Bélgica;;29;24/02/2003;standard_luttich
Defensa central;David Bates;Escocia;;4;05/10/1996;standard_luttich
Defensa central;Josué Homawoo;Togo;Francia;24;12/11/1997;standard_luttich
Lateral izquierdo;Gustav Mortensen;Dinamarca;;3;19/03/2004;standard_luttich
Lateral izquierdo;Alexandro Calut;Bélgica;;22;22/04/2003;standard_luttich
Lateral izquierdo;Boli Bolingoli;Bélgica;RD del Congo;5;01/07/1995;standard_luttich
Lateral izquierdo;Souleyman Doumbia;Costa de Marfil;Francia;15;24/09/1996;standard_luttich
Lateral derecho;Marlon Fossey;Estados Unidos;Jersey;13;09/09/1998;standard_luttich
Lateral derecho;Henry Lawrence;Inglaterra;;18;21/09/2001;standard_luttich
Lateral derecho;Steeven Assengue;Bélgica;Camerún;53;14/06/2005;standard_luttich
Pivote;Marco Ilaimaharitra;Madagascar;Francia;23;26/07/1995;standard_luttich
Mediocentro;Teddy Teuma;Malta;Francia;80;30/09/1993;standard_luttich
Mediocentro;Nayel Mehssatou;Chile;Bélgica;8;11/04/2002;standard_luttich
Mediocentro;Casper Nielsen;Dinamarca;;94;29/04/1994;standard_luttich
Mediocentro;Léandre Kuavita;Bélgica;Angola;14;31/05/2004;standard_luttich
Interior izquierdo;Tobias Mohr;Alemania;;7;24/08/1995;standard_luttich
Mediocentro ofensivo;Mohammed El Hankouri;Marruecos;Países Bajos;27;01/07/1997;standard_luttich
Extremo izquierdo;Rafiki Saïd;Comoras;Francia;17;15/03/2000;standard_luttich
Extremo derecho;Adnane Abid;Bélgica;Marruecos;11;23/08/2003;standard_luttich
Delantero centro;Dennis Eckert Ayensa;Irán;Alemania;10;09/01/1997;standard_luttich
