pos;name;pais1;pais2;num;edad;team_name
Lateral derecho;Sergio Carreira;España;;5;13/10/2000;celta_vigo
Lateral derecho;Álvaro Núñez;España;;14;07/07/2000;celta_vigo
Lateral derecho;Javi Rueda;España;;17;08/05/2002;celta_vigo
Mediocentro;Miguel Román;España;;16;26/12/2002;celta_vigo
Mediocentro;Ilaix Moriba;Guinea;España;6;19/01/2003;celta_vigo
Mediocentro;Hugo Sotelo;España;;22;19/12/2003;celta_vigo
Mediocentro;Matías Vecino;Uruguay;Italia;15;24/08/1991;celta_vigo
Mediocentro ofensivo;Fer López;España;;8;24/05/2004;celta_vigo
Extremo izquierdo;Williot Swedberg;Suecia;;19;01/02/2004;celta_vigo
Extremo izquierdo;Hugo Álvarez;España;;23;02/07/2003;celta_vigo
Extremo izquierdo;Franco Cervi;Argentina;Italia;11;26/05/1994;celta_vigo
Extremo derecho;Jones El-Abdellaoui;Marruecos;Noruega;39;12/01/2006;celta_vigo
Delantero centro;Ferran Jutglà;España;;9;01/02/1999;celta_vigo
Delantero centro;Pablo Durán;España;;18;25/05/2001;celta_vigo
Delantero centro;Borja Iglesias;España;;7;17/01/1993;celta_vigo
Delantero centro;Iago Aspas;España;;10;01/08/1987;celta_vigo
Portero;Julen Agirrezabala;España;;25;26/12/2000;fc_valencia
Portero;Stole Dimitrievski;Macedonia del Norte;España;1;25/12/1993;fc_valencia
Portero;Cristian Rivero;España;;13;21/03/1998;fc_valencia
Defensa central;César Tárrega;España;;5;26/02/2002;fc_valencia
Defensa central;José Copete;España;;3;10/10/1999;fc_valencia
Defensa central;Unai Núñez;España;;4;30/01/1997;fc_valencia
Defensa central;Eray Cömert;Suiza;Turquía;24;04/02/1998;fc_valencia
Defensa central;Mouctar Diakhaby;Guinea;Francia;-;19/12/1996;fc_valencia
Lateral izquierdo;José Gayà;España;;14;25/05/1995;fc_valencia
Lateral izquierdo;Jesús Vázquez;España;;21;02/01/2003;fc_valencia
Lateral derecho;Thierry Correia;Portugal;Cabo Verde;12;09/03/1999;fc_valencia
Lateral derecho;Renzo Saravia;Argentina;;20;16/06/1993;fc_valencia
Lateral derecho;Dimitri Foulquier;Guadalupe;Francia;-;23/03/1993;fc_valencia
Pivote;Pepelu;España;;18;11/08/1998;fc_valencia
Pivote;Guido Rodríguez;Argentina;Italia;2;12/04/1994;fc_valencia
Pivote;Baptiste Santamaria;Francia;;22;09/03/1995;fc_valencia
Mediocentro;Javi Guerra;España;;8;13/05/2003;fc_valencia
Mediocentro;Filip Ugrinic;Suiza;;23;05/01/1999;fc_valencia
Mediocentro ofensivo;André Almeida;Portugal;;10;30/05/2000;fc_valencia
Extremo izquierdo;Largie Ramazani;Bélgica;Burundi;17;27/02/2001;fc_valencia
Extremo izquierdo;Arnaut Danjuma;Países Bajos;Nigeria;7;31/01/1997;fc_valencia
Extremo derecho;Diego López;España;;16;13/05/2002;fc_valencia
Extremo derecho;Luis Rioja;España;;11;16/10/1993;fc_valencia
Mediapunta;Dani Raba;España;;19;29/10/1995;fc_valencia
Delantero centro;Hugo Duro;España;;9;10/11/1999;fc_valencia
Delantero centro;Lucas Beltrán;Argentina;Italia;15;29/03/2001;fc_valencia
Delantero centro;Umar Sadiq;Nigeria;;6;02/02/1997;fc_valencia
Portero;Marc-André ter Stegen;Alemania;;22;30/04/1992;fc_girona
Portero;Paulo Gazzaniga;Argentina;Italia;13;02/01/1992;fc_girona
Portero;Rubén Blanco;España;;1;25/07/1995;fc_girona
Portero;Vladyslav Krapyvtsov;Ucrania;;25;25/06/2005;fc_girona
Portero;Juan Carlos;España;;-;20/01/1988;fc_girona
Defensa central;Vitor Reis;Brasil;;12;12/01/2006;fc_girona
Defensa central;Alejandro Francés;España;;16;01/08/2002;fc_girona
Defensa central;Daley Blind;Países Bajos;;17;09/03/1990;fc_girona
Defensa central;David López;España;;5;09/10/1989;fc_girona
Lateral izquierdo;Álex Moreno;España;;24;08/06/1993;fc_girona
Lateral derecho;Arnau Martínez;España;;4;25/04/2003;fc_girona
Lateral derecho;Hugo Rincón;España;;2;27/01/2003;fc_girona
Pivote;Axel Witsel;Bélgica;Martinica;20;12/01/1989;fc_girona
Mediocentro;Azzedine Ounahi;Marruecos;;18;19/04/2000;fc_girona
Mediocentro;Iván Martín;España;;23;14/02/1999;fc_girona
Mediocentro;Fran Beltrán;España;;8;03/02/1999;fc_girona
Mediocentro;Donny van de Beek;Países Bajos;;6;18/04/1997;fc_girona
Mediocentro;Lass Kourouma;Guinea;España;29;30/03/2004;fc_girona
Mediocentro ofensivo;Claudio Echeverri;Argentina;;14;02/01/2006;fc_girona
Mediocentro ofensivo;Thomas Lemar;Francia;Guadalupe;11;12/11/1995;fc_girona
Extremo izquierdo;Bryan Gil;España;;21;11/02/2001;fc_girona
Extremo izquierdo;Joel Roca;España;;3;07/06/2005;fc_girona
Extremo derecho;Viktor Tsygankov;Ucrania;;15;15/11/1997;fc_girona
Extremo derecho;Portu;España;;-;21/05/1992;fc_girona
Delantero centro;Vladyslav Vanat;Ucrania;;19;04/01/2002;fc_girona
Delantero centro;Abel Ruiz;España;;9;28/01/2000;fc_girona
Delantero centro;Cristhian Stuani;Uruguay;Italia;7;12/10/1986;fc_girona
Portero;Odysseas Vlachodimos;Grecia;Alemania;1;26/04/1994;fc_sevilla
Portero;Ørjan Nyland;Noruega;;13;10/09/1990;fc_sevilla
Defensa central;Kike Salas;España;;4;23/04/2002;fc_sevilla
Defensa central;Marcão;Brasil;España;23;05/06/1996;fc_sevilla
Defensa central;Fábio Cardoso;Portugal;;15;19/04/1994;fc_sevilla
Defensa central;Andrés Castrín;España;;32;26/05/2003;fc_sevilla
Defensa central;Tanguy Nianzou;Francia;Costa de Marfil;5;07/06/2002;fc_sevilla
Defensa central;César Azpilicueta;España;;3;28/08/1989;fc_sevilla
Defensa central;Federico Gattoni;Argentina;Italia;22;16/02/1999;fc_sevilla
Lateral izquierdo;Gabriel Suazo;Chile;;12;09/08/1997;fc_sevilla
Lateral izquierdo;Oso;España;Argentina;36;09/07/2003;fc_sevilla
Lateral derecho;Juanlu Sánchez;España;;16;15/08/2003;fc_sevilla
Lateral derecho;José Ángel Carmona;España;;2;29/01/2002;fc_sevilla
Pivote;Lucien Agoumé;Francia;Camerún;18;09/02/2002;fc_sevilla
Pivote;Batista Mendy;Francia;Guinea-Bissau;19;12/01/2000;fc_sevilla
Pivote;Nemanja Gudelj;Serbia;Países Bajos;6;16/11/1991;fc_sevilla
Mediocentro;Djibril Sow;Suiza;Senegal;20;06/02/1997;fc_sevilla
Mediocentro;Joan Jordán;España;;8;06/07/1994;fc_sevilla
Mediocentro;Manu Bueno;España;;28;27/07/2004;fc_sevilla
Extremo izquierdo;Rubén Vargas;Suiza;República Dominicana;11;05/08/1998;fc_sevilla
Extremo izquierdo;Chidera Ejuke;Nigeria;;21;02/01/1998;fc_sevilla
Extremo derecho;Adnan Januzaj;Bélgica;Kosovo;24;05/02/1995;fc_sevilla
Extremo derecho;Miguel Ángel Sierra;España;;29;14/07/2004;fc_sevilla
Mediapunta;Peque Fernández;España;;14;04/10/2002;fc_sevilla
Mediapunta;Alexis Sánchez;Chile;;10;19/12/1988;fc_sevilla
Delantero centro;Akor Adams;Nigeria;;9;29/01/2000;fc_sevilla
Delantero centro;Isaac Romero;España;;7;18/05/2000;fc_sevilla
Delantero centro;Neal Maupay;Francia;Argentina;17;14/08/1996;fc_sevilla
Portero;Marko Dmitrovic;Serbia;;13;24/01/1992;espanyol_barcelona
Portero;Ángel Fortuño;España;;1;05/10/2001;espanyol_barcelona
Defensa central;Clemens Riedel;Alemania;;38;19/07/2003;espanyol_barcelona
Defensa central;Fernando Calero;España;;5;14/09/1995;espanyol_barcelona
Defensa central;Miguel Rubio;España;;15;11/03/1998;espanyol_barcelona
Defensa central;Leandro Cabrera;Uruguay;España;6;17/06/1991;espanyol_barcelona
Lateral izquierdo;Carlos Romero;España;;22;29/10/2001;espanyol_barcelona
Lateral izquierdo;José Salinas;España;;12;30/09/2000;espanyol_barcelona
Lateral derecho;Omar El Hilali;Marruecos;España;23;12/09/2003;espanyol_barcelona
Lateral derecho;Rubén Sánchez;España;;2;04/02/2001;espanyol_barcelona
Pivote;Urko González de Zárate;España;;4;20/03/2001;espanyol_barcelona
Pivote;Charles Pickel;RD del Congo;Suiza;18;15/05/1997;espanyol_barcelona
Mediocentro;Pol Lozano;España;;10;06/10/1999;espanyol_barcelona
Mediocentro;Edu Expósito;España;;8;01/08/1996;espanyol_barcelona
Mediocentro;Ramón Terrats;España;;14;18/10/2000;espanyol_barcelona
Extremo izquierdo;Javi Puado;España;;7;25/05/1998;espanyol_barcelona
Extremo izquierdo;Pere Milla;España;;11;23/09/1992;espanyol_barcelona
Extremo derecho;Tyrhys Dolan;Inglaterra;;24;28/12/2001;espanyol_barcelona
Extremo derecho;Cyril Ngonge;Bélgica;RD del Congo;16;26/05/2000;espanyol_barcelona
Extremo derecho;Jofre Carreras;España;;17;17/06/2001;espanyol_barcelona
Extremo derecho;Antoniu Roca;España;;20;05/09/2002;espanyol_barcelona
Delantero centro;Roberto Fernández;España;;9;03/07/2002;espanyol_barcelona
Delantero centro;Kike García;España;;19;25/11/1989;espanyol_barcelona
Portero;Augusto Batalla;Argentina;Italia;13;30/04/1996;rayo_vallecano
Portero;Dani Cárdenas;España;;1;28/03/1997;rayo_vallecano
Defensa central;Nobel Mendy;Senegal;Guinea-Bissau;32;03/09/2004;rayo_vallecano
Defensa central;Abdul Mumin;Ghana;Nigeria;16;06/06/1998;rayo_vallecano
Defensa central;Luiz Felipe;Italia;Brasil;5;22/03/1997;rayo_vallecano
Defensa central;Jozhua Vertrouwd;Países Bajos;;33;21/08/2004;rayo_vallecano
Defensa central;Florian Lejeune;Francia;;24;20/05/1991;rayo_vallecano
Lateral izquierdo;Pep Chavarría;España;;3;10/04/1998;rayo_vallecano
Lateral izquierdo;Alfonso Espino;Uruguay;España;22;05/01/1992;rayo_vallecano
Lateral derecho;Andrei Rațiu;Rumania;España;2;20/06/1998;rayo_vallecano
Lateral derecho;Iván Balliu;Albania;España;20;01/01/1992;rayo_vallecano
Pivote;Gerard Gumbau;España;;15;18/12/1994;rayo_vallecano
Mediocentro;Pedro Díaz;España;;4;05/06/1998;rayo_vallecano
Mediocentro;Unai López;España;;17;30/10/1995;rayo_vallecano
Mediocentro;Óscar Valentín;España;;23;20/08/1994;rayo_vallecano
Mediocentro;Pathé Ciss;Senegal;;6;16/03/1994;rayo_vallecano
Mediocentro;Samu Becerra;España;;28;01/06/2006;rayo_vallecano
Mediocentro ofensivo;Randy Nteka;Angola;Francia;11;06/12/1997;rayo_vallecano
Mediocentro ofensivo;Óscar Trejo;Argentina;Italia;8;26/04/1988;rayo_vallecano
Extremo izquierdo;Carlos Martín;España;;14;22/04/2002;rayo_vallecano
Extremo izquierdo;Álvaro García;España;;18;27/10/1992;rayo_vallecano
Extremo derecho;Ilias Akhomach;Marruecos;España;12;16/04/2004;rayo_vallecano
Extremo derecho;Jorge de Frutos;España;;19;20/02/1997;rayo_vallecano
Extremo derecho;Fran Pérez;España;;21;09/09/2002;rayo_vallecano
Mediapunta;Isi Palazón;España;;7;27/12/1994;rayo_vallecano
Delantero centro;Alemão;Brasil;Polonia;9;01/04/1998;rayo_vallecano
Delantero centro;Sergio Camello;España;;10;10/02/2001;rayo_vallecano
Portero;Sergio Herrera;España;;1;05/06/1993;ca_osasuna
Portero;Aitor Fernández;España;;13;03/05/1991;ca_osasuna
Defensa central;Enzo Boyomo;Camerún;Francia;22;07/10/2001;ca_osasuna
Defensa central;Jorge Herrando;España;;5;28/02/2001;ca_osasuna
Defensa central;Alejandro Catena;España;;24;28/10/1994;ca_osasuna
Lateral izquierdo;Abel Bretones;España;;23;21/08/2000;ca_osasuna
Lateral izquierdo;Javi Galán;España;;20;19/11/1994;ca_osasuna
Lateral izquierdo;Juan Cruz;España;;3;28/07/1992;ca_osasuna
Lateral derecho;Valentin Rosier;Francia;Guadalupe;19;19/08/1996;ca_osasuna
Lateral derecho;Iñigo Arguibide;España;;41;19/04/2005;ca_osasuna
Pivote;Lucas Torró;España;;6;19/07/1994;ca_osasuna
Pivote;Iker Muñoz;España;;8;05/09/2002;ca_osasuna
Mediocentro;Jon Moncayola;España;;7;13/05/1998;ca_osasuna
