pos;name;pais1;pais2;num;edad;team_name
Delantero centro;Matthis Abline;Francia;;10;28/03/2003;fc_nantes
Delantero centro;Mostafa Mohamed;Egipto;;31;28/11/1997;fc_nantes
Delantero centro;Ignatius Ganago;Camerún;Nigeria;37;16/02/1999;fc_nantes
Delantero centro;Amady Camara;Malí;;14;28/05/2005;fc_nantes
Delantero centro;Youssef El Arabi;Marruecos;Francia;19;03/02/1987;fc_nantes
Portero;Yvon Mvogo;Suiza;Camerún;38;06/06/1994;fc_lorient
Portero;Bingourou Kamara;Senegal;Francia;21;21/10/1996;fc_lorient
Portero;Benjamin Leroy;Francia;;1;07/04/1989;fc_lorient
Defensa central;Montassar Talbi;Túnez;Francia;3;26/05/1998;fc_lorient
Defensa central;Bamo Meïté;Costa de Marfil;Francia;5;03/12/2001;fc_lorient
Defensa central;Abdoulaye Faye;Senegal;;25;22/09/2004;fc_lorient
Defensa central;Isaak Touré;Francia;Costa de Marfil;95;28/03/2003;fc_lorient
Defensa central;Nathaniel Adjei;Ghana;;32;21/08/2002;fc_lorient
