pos;name;pais;num;edad
Extremo izquierdo;Ovie Ejaria ;Inglaterra;14;18/11/1997
Extremo derecho;Haissem Hassan;Francia;10;08/02/2002
Delantero centro;Federico Viñas;Uruguay;9;30/06/1998
Delantero centro;Thiago Borbas;Uruguay;17;07/04/2002
Delantero centro;Álex Forés;España;19;12/04/2001
Portero;Antonio Sivera ;España;1;11/08/1996
Portero;Raúl Fernández;España;13;13/03/1988
Defensa central;Jon Pacheco;España;5;08/01/2001
Defensa central;Ville Koski;Finlandia;16;27/01/2002
Defensa central;Facundo Garcés;Malasia;2;05/09/1999
Lateral izquierdo;Youssef Enríquez;Marruecos;3;07/10/2005
Lateral izquierdo;Victor Parada;España;24;04/04/2002
Lateral derecho;Nahuel Tenaglia;Argentina;14;21/02/1996
Lateral derecho;Jonny Otto;España;17;03/03/1994
Pivote;Antonio Blanco;España;8;23/07/2000
Pivote;Carlos Protesoni;Uruguay;23;30/03/1998
Mediocentro;Ander Guevara;España;6;07/07/1997
Mediocentro;Carles Aleñá;España;10;05/01/1998
Mediocentro;Pablo Ibáñez;España;19;20/09/1998
Mediocentro;Jon Guridi;España;18;28/02/1995
Mediocentro ofensivo;Calebe;Brasil;20;30/04/2000
Mediocentro ofensivo;Denis Suárez;España;4;06/01/1994
Extremo izquierdo;Abde Rebbach;Argelia;21;11/08/1998
Extremo derecho;Ángel Pérez;España;7;08/06/2002
Delantero centro;Lucas Boyé;Argentina;15;28/02/1996
Delantero centro;Toni Martínez;España;11;30/06/1997
Delantero centro;Ibrahim Diabate;Costa de Marfil;22;17/11/1999
Delantero centro;Mariano Díaz;República Dominicana;9;01/08/1993
Delantero centro;Aitor Mañas;España;34;05/01/2003
